DISTRITO_NORM,PROVINCIA_NORM,ANIO,MES,ira_no_neumonia,neumonias_men5,neumonias_60mas,hospitalizados_men5,hospitalizados_60mas,defunciones_men5,defunciones_60mas,TOTAL_CASOS,POBLACION,TASA_INCIDENCIA
AREQUIPA,AREQUIPA,2023,7,1647,43,39,14,9,0,4,1729,54362.0,31.80530517640999
AREQUIPA,AREQUIPA,2023,8,1121,16,29,3,10,0,3,1166,54362.0,21.44880615135573
AREQUIPA,AREQUIPA,2023,9,1422,14,21,5,3,0,3,1457,54362.0,26.80181008792907
AREQUIPA,AREQUIPA,2023,10,1120,4,17,1,3,0,0,1141,54362.0,20.98892608807623
AREQUIPA,AREQUIPA,2023,11,962,10,12,3,3,1,2,984,54362.0,18.10087929068099
AREQUIPA,AREQUIPA,2023,12,2105,20,30,5,12,1,4,2155,54362.0,39.64166145469262
ATICO,CARAVELI,2021,1,30,1,2,0,0,0,0,33,6127.0,5.3859964093357275
ATICO,CARAVELI,2021,2,5,0,3,0,2,0,1,8,6127.0,1.3056960992329036
ATICO,CARAVELI,2021,3,13,0,1,0,1,0,0,14,6127.0,2.284968173657581
ATICO,CARAVELI,2021,4,15,0,1,0,0,0,0,16,6127.0,2.6113921984658073
ATICO,CARAVELI,2021,5,15,0,2,0,0,0,0,17,6127.0,2.77460421086992
ATICO,CARAVELI,2021,6,20,0,0,0,0,0,0,20,6127.0,3.264240248082259
ATICO,CARAVELI,2021,7,19,1,0,0,0,0,0,20,6127.0,3.264240248082259
ATICO,CARAVELI,2021,8,12,0,0,0,0,0,0,12,6127.0,1.9585441488493551
ATICO,CARAVELI,2021,9,14,0,0,0,0,0,0,14,6127.0,2.284968173657581
ATICO,CARAVELI,2021,10,18,0,0,0,0,0,0,18,6127.0,2.9378162232740332
ATICO,CARAVELI,2021,11,7,0,0,0,0,0,0,7,6127.0,1.1424840868287904
ATICO,CARAVELI,2021,12,10,0,0,0,0,0,0,10,6127.0,1.6321201240411296
ATICO,CARAVELI,2022,1,1,0,0,0,0,0,0,1,6271.0,0.15946420028703556
ATICO,CARAVELI,2022,2,0,0,0,0,0,0,0,0,6271.0,0.0
ATICO,CARAVELI,2022,3,6,0,0,0,0,0,0,6,6271.0,0.9567852017222134
ATICO,CARAVELI,2022,5,4,0,0,0,0,0,0,4,6271.0,0.6378568011481422
ATICO,CARAVELI,2022,9,14,0,0,0,0,0,0,14,6271.0,2.232498804018498
ATICO,CARAVELI,2022,11,0,0,0,0,0,0,0,0,6271.0,0.0
ATICO,CARAVELI,2023,1,0,0,0,0,0,0,0,0,6400.0,0.0
ATICO,CARAVELI,2023,5,0,0,0,0,0,0,0,0,6400.0,0.0
ATICO,CARAVELI,2023,8,1,0,0,0,0,0,0,1,6400.0,0.15625
ATICO,CARAVELI,2023,11,1,0,0,0,0,0,0,1,6400.0,0.15625
ATICO,CARAVELI,2023,12,0,0,0,0,0,0,0,0,6400.0,0.0
ATIQUIPA,CARAVELI,2021,1,3,0,0,0,0,0,0,3,466.0,6.437768240343348
ATIQUIPA,CARAVELI,2021,2,4,0,0,0,0,0,0,4,466.0,8.583690987124463
ATIQUIPA,CARAVELI,2021,3,1,0,0,0,0,0,0,1,466.0,2.1459227467811157
ATIQUIPA,CARAVELI,2021,4,4,0,0,0,0,0,0,4,466.0,8.583690987124463
ATIQUIPA,CARAVELI,2021,5,2,0,0,0,0,0,0,2,466.0,4.291845493562231
ATIQUIPA,CARAVELI,2021,6,2,0,1,0,1,0,0,3,466.0,6.437768240343348
ATIQUIPA,CARAVELI,2021,7,7,0,0,0,0,0,0,7,466.0,15.021459227467812
ATIQUIPA,CARAVELI,2021,8,3,0,0,0,0,0,0,3,466.0,6.437768240343348
ATIQUIPA,CARAVELI,2021,9,7,0,0,0,0,0,0,7,466.0,15.021459227467812
ATIQUIPA,CARAVELI,2021,10,3,0,0,0,0,0,0,3,466.0,6.437768240343348
ATIQUIPA,CARAVELI,2021,11,0,0,0,0,0,0,0,0,466.0,0.0
ATIQUIPA,CARAVELI,2021,12,8,0,0,0,0,0,0,8,466.0,17.167381974248926
ATIQUIPA,CARAVELI,2022,1,3,0,0,0,0,0,0,3,455.0,6.593406593406593
ATIQUIPA,CARAVELI,2022,2,7,0,0,0,0,0,0,7,455.0,15.384615384615385
ATIQUIPA,CARAVELI,2022,3,0,0,0,0,0,0,0,0,455.0,0.0
ATIQUIPA,CARAVELI,2022,4,10,0,0,0,0,0,0,10,455.0,21.978021978021978
ATIQUIPA,CARAVELI,2022,5,2,0,0,0,0,0,0,2,455.0,4.395604395604396
ATIQUIPA,CARAVELI,2022,6,13,0,0,0,0,0,0,13,455.0,28.57142857142857
ATIQUIPA,CARAVELI,2022,7,8,0,0,0,0,0,0,8,455.0,17.582417582417584
ATIQUIPA,CARAVELI,2022,8,11,0,0,0,0,0,0,11,455.0,24.175824175824175
ATIQUIPA,CARAVELI,2022,9,5,0,0,0,0,0,0,5,455.0,10.989010989010989
ATIQUIPA,CARAVELI,2022,10,2,0,0,0,0,0,0,2,455.0,4.395604395604396
ATIQUIPA,CARAVELI,2022,11,2,2,0,1,0,0,0,4,455.0,8.791208791208792
ATIQUIPA,CARAVELI,2022,12,2,0,0,0,0,0,0,2,455.0,4.395604395604396
ATIQUIPA,CARAVELI,2023,1,2,0,0,0,0,0,0,2,447.0,4.47427293064877
ATIQUIPA,CARAVELI,2023,2,0,0,0,0,0,0,0,0,447.0,0.0
ATIQUIPA,CARAVELI,2023,3,0,0,0,0,0,0,0,0,447.0,0.0
ATIQUIPA,CARAVELI,2023,4,0,0,0,0,0,0,0,0,447.0,0.0
ATIQUIPA,CARAVELI,2023,5,0,0,0,0,0,0,0,0,447.0,0.0
ATIQUIPA,CARAVELI,2023,6,3,0,0,0,0,0,0,3,447.0,6.7114093959731544
ATIQUIPA,CARAVELI,2023,7,1,0,0,0,0,0,0,1,447.0,2.237136465324385
ATIQUIPA,CARAVELI,2023,8,3,0,0,0,0,0,0,3,447.0,6.7114093959731544
ATIQUIPA,CARAVELI,2023,9,4,0,0,0,0,0,0,4,447.0,8.94854586129754
ATIQUIPA,CARAVELI,2023,10,3,0,0,0,0,0,0,3,447.0,6.7114093959731544
ATIQUIPA,CARAVELI,2023,11,1,0,0,0,0,0,0,1,447.0,2.237136465324385
ATIQUIPA,CARAVELI,2023,12,5,0,0,0,0,0,0,5,447.0,11.185682326621924
AYO,CASTILLA,2021,1,1,0,0,0,0,0,0,1,223.0,4.484304932735426
AYO,CASTILLA,2021,2,0,0,0,0,0,0,0,0,223.0,0.0
AYO,CASTILLA,2021,3,0,0,0,0,0,0,0,0,223.0,0.0
AYO,CASTILLA,2021,4,2,0,0,0,0,0,0,2,223.0,8.968609865470851
AYO,CASTILLA,2021,5,1,0,0,0,0,0,0,1,223.0,4.484304932735426
AYO,CASTILLA,2021,6,1,0,0,0,0,0,0,1,223.0,4.484304932735426
AYO,CASTILLA,2021,7,0,0,0,0,0,0,0,0,223.0,0.0
AYO,CASTILLA,2021,8,0,0,0,0,0,0,0,0,223.0,0.0
AYO,CASTILLA,2021,9,0,0,0,0,0,0,0,0,223.0,0.0
AYO,CASTILLA,2021,10,1,0,0,0,0,0,0,1,223.0,4.484304932735426
AYO,CASTILLA,2021,11,7,0,0,0,0,0,0,7,223.0,31.390134529147982
AYO,CASTILLA,2021,12,2,0,0,0,0,0,0,2,223.0,8.968609865470851
AYO,CASTILLA,2022,1,2,0,0,0,0,0,0,2,216.0,9.25925925925926
AYO,CASTILLA,2022,2,1,0,0,0,0,0,0,1,216.0,4.62962962962963
AYO,CASTILLA,2022,3,0,0,0,0,0,0,0,0,216.0,0.0
AYO,CASTILLA,2022,4,1,0,2,0,0,0,0,3,216.0,13.888888888888888
AYO,CASTILLA,2022,5,4,0,0,0,0,0,0,4,216.0,18.51851851851852
AYO,CASTILLA,2022,6,4,0,0,0,0,0,0,4,216.0,18.51851851851852
AYO,CASTILLA,2022,7,10,0,0,0,0,0,0,10,216.0,46.29629629629629
AYO,CASTILLA,2022,8,3,0,0,0,0,0,0,3,216.0,13.888888888888888
AYO,CASTILLA,2022,9,1,0,1,0,0,0,0,2,216.0,9.25925925925926
AYO,CASTILLA,2022,10,1,0,0,0,0,0,0,1,216.0,4.62962962962963
AYO,CASTILLA,2022,11,1,0,0,0,0,0,0,1,216.0,4.62962962962963
AYO,CASTILLA,2022,12,6,0,0,0,0,0,0,6,216.0,27.777777777777775
AYO,CASTILLA,2023,1,5,0,0,0,0,0,0,5,209.0,23.923444976076556
AYO,CASTILLA,2023,2,0,0,0,0,0,0,0,0,209.0,0.0
AYO,CASTILLA,2023,3,7,0,0,0,0,0,0,7,209.0,33.49282296650718
AYO,CASTILLA,2023,4,9,0,0,0,0,0,0,9,209.0,43.0622009569378
AYO,CASTILLA,2023,5,1,0,0,0,0,0,0,1,209.0,4.784688995215311
AYO,CASTILLA,2023,6,3,0,0,0,0,0,0,3,209.0,14.354066985645934
AYO,CASTILLA,2023,7,1,0,0,0,0,0,0,1,209.0,4.784688995215311
AYO,CASTILLA,2023,8,1,0,0,0,0,0,0,1,209.0,4.784688995215311
AYO,CASTILLA,2023,9,3,0,0,0,0,0,0,3,209.0,14.354066985645934
AYO,CASTILLA,2023,10,2,0,0,0,0,0,0,2,209.0,9.569377990430622
AYO,CASTILLA,2023,11,4,1,0,0,0,0,0,5,209.0,23.923444976076556
AYO,CASTILLA,2023,12,0,0,1,0,0,0,0,1,209.0,4.784688995215311
BELLA UNION,CARAVELI,2021,1,6,0,2,0,0,0,0,8,,
BELLA UNION,CARAVELI,2021,2,2,0,1,0,1,0,1,3,,
BELLA UNION,CARAVELI,2021,3,5,0,0,0,0,0,0,5,,
BELLA UNION,CARAVELI,2021,4,4,0,1,0,0,0,0,5,,
BELLA UNION,CARAVELI,2021,5,1,0,1,0,0,0,0,2,,
BELLA UNION,CARAVELI,2021,6,3,0,1,0,0,0,0,4,,
BELLA UNION,CARAVELI,2021,7,6,0,0,0,0,0,0,6,,
BELLA UNION,CARAVELI,2021,8,4,0,0,0,0,0,0,4,,
BELLA UNION,CARAVELI,2021,9,3,0,0,0,0,0,0,3,,
BELLA UNION,CARAVELI,2021,10,10,0,0,0,0,0,0,10,,
BELLA UNION,CARAVELI,2021,11,10,0,0,0,0,0,0,10,,
BELLA UNION,CARAVELI,2021,12,21,0,0,0,0,0,0,21,,
BELLA UNION,CARAVELI,2022,1,11,0,0,0,0,0,0,11,,
BELLA UNION,CARAVELI,2022,2,5,0,1,0,1,0,0,6,,
BELLA UNION,CARAVELI,2022,3,12,0,0,0,0,0,0,12,,
BELLA UNION,CARAVELI,2022,4,6,0,0,0,0,0,0,6,,
BELLA UNION,CARAVELI,2022,5,24,0,0,0,0,0,0,24,,
BELLA UNION,CARAVELI,2022,6,31,0,0,0,0,0,0,31,,
BELLA UNION,CARAVELI,2022,7,45,0,0,0,0,0,0,45,,
BELLA UNION,CARAVELI,2022,8,18,0,0,0,0,0,0,18,,
BELLA UNION,CARAVELI,2022,9,20,0,0,0,0,0,0,20,,
BELLA UNION,CARAVELI,2022,10,24,0,0,0,0,0,0,24,,
BELLA UNION,CARAVELI,2022,11,15,0,0,0,0,0,0,15,,
BELLA UNION,CARAVELI,2022,12,48,0,0,0,0,0,0,48,,
BELLA UNION,CARAVELI,2023,1,9,0,0,0,0,0,0,9,,
BELLA UNION,CARAVELI,2023,2,6,0,0,0,0,0,0,6,,
BELLA UNION,CARAVELI,2023,3,25,0,1,0,0,0,0,26,,
BELLA UNION,CARAVELI,2023,4,30,1,1,0,0,0,0,32,,
BELLA UNION,CARAVELI,2023,5,18,0,0,0,0,0,0,18,,
BELLA UNION,CARAVELI,2023,6,56,0,0,0,0,0,0,56,,
BELLA UNION,CARAVELI,2023,7,52,0,0,0,0,0,0,52,,
BELLA UNION,CARAVELI,2023,8,27,0,1,0,0,0,0,28,,
BELLA UNION,CARAVELI,2023,9,29,0,0,0,0,0,0,29,,
BELLA UNION,CARAVELI,2023,10,33,0,0,0,0,0,0,33,,
BELLA UNION,CARAVELI,2023,11,27,0,0,0,0,0,0,27,,
BELLA UNION,CARAVELI,2023,12,37,0,1,0,0,0,0,38,,
CABANACONDE,CAYLLOMA,2021,1,8,0,0,0,0,0,0,8,2077.0,3.851709195955705
CABANACONDE,CAYLLOMA,2021,2,3,0,1,0,0,0,0,4,2077.0,1.9258545979778525
CABANACONDE,CAYLLOMA,2021,3,12,0,1,0,0,0,0,13,2077.0,6.259027443428021
CABANACONDE,CAYLLOMA,2021,4,1,0,0,0,0,0,0,1,2077.0,0.48146364949446313
CABANACONDE,CAYLLOMA,2021,5,5,0,0,0,0,0,0,5,2077.0,2.407318247472316
CABANACONDE,CAYLLOMA,2021,6,6,0,0,0,0,0,0,6,2077.0,2.888781896966779
CABANACONDE,CAYLLOMA,2021,7,12,0,0,0,0,0,0,12,2077.0,5.777563793933558
CABANACONDE,CAYLLOMA,2021,8,14,0,0,0,0,0,0,14,2077.0,6.740491092922484
CABANACONDE,CAYLLOMA,2021,9,15,0,1,0,0,0,0,16,2077.0,7.70341839191141
CABANACONDE,CAYLLOMA,2021,10,11,0,0,0,0,0,0,11,2077.0,5.296100144439095
CABANACONDE,CAYLLOMA,2021,11,10,0,1,0,0,0,0,11,2077.0,5.296100144439095
CABANACONDE,CAYLLOMA,2021,12,27,0,0,0,0,0,0,27,2077.0,12.999518536350505
CABANACONDE,CAYLLOMA,2022,1,12,0,0,0,0,0,0,12,2059.0,5.828071879553181
CABANACONDE,CAYLLOMA,2022,2,11,0,0,0,0,0,0,11,2059.0,5.342399222923749
CABANACONDE,CAYLLOMA,2022,3,1,0,0,0,0,0,0,1,2059.0,0.48567265662943176
CABANACONDE,CAYLLOMA,2022,4,29,0,0,0,0,0,0,29,2059.0,14.084507042253522
CABANACONDE,CAYLLOMA,2022,5,27,0,0,0,0,0,0,27,2059.0,13.113161728994658
CABANACONDE,CAYLLOMA,2022,6,30,0,0,0,0,0,0,30,2059.0,14.570179698882953
CABANACONDE,CAYLLOMA,2022,7,27,0,1,0,0,0,0,28,2059.0,13.59883438562409
CABANACONDE,CAYLLOMA,2022,8,23,0,1,0,0,0,0,24,2059.0,11.656143759106362
CABANACONDE,CAYLLOMA,2022,9,15,0,0,0,0,0,0,15,2059.0,7.285089849441476
CABANACONDE,CAYLLOMA,2022,10,12,0,2,0,0,0,0,14,2059.0,6.799417192812045
CABANACONDE,CAYLLOMA,2022,11,18,0,0,0,0,0,0,18,2059.0,8.742107819329771
CABANACONDE,CAYLLOMA,2022,12,60,0,0,0,0,0,0,60,2059.0,29.140359397765906
CABANACONDE,CAYLLOMA,2023,1,15,0,0,0,0,0,0,15,2040.0,7.352941176470588
CABANACONDE,CAYLLOMA,2023,2,10,0,0,0,0,0,0,10,2040.0,4.901960784313726
CABANACONDE,CAYLLOMA,2023,3,16,0,0,0,0,0,0,16,2040.0,7.8431372549019605
CABANACONDE,CAYLLOMA,2023,4,36,0,4,0,0,0,0,40,2040.0,19.607843137254903
CABANACONDE,CAYLLOMA,2023,5,26,1,2,0,0,0,0,29,2040.0,14.215686274509803
CABANACONDE,CAYLLOMA,2023,6,31,0,0,0,0,0,0,31,2040.0,15.196078431372548
CABANACONDE,CAYLLOMA,2023,7,31,0,1,0,0,0,0,32,2040.0,15.686274509803921
CABANACONDE,CAYLLOMA,2023,8,7,0,0,0,0,0,0,7,2040.0,3.4313725490196076
CABANACONDE,CAYLLOMA,2023,9,20,0,0,0,0,0,0,20,2040.0,9.803921568627452
CABANACONDE,CAYLLOMA,2023,10,12,0,2,0,0,0,0,14,2040.0,6.862745098039215
CABANACONDE,CAYLLOMA,2023,11,4,0,0,0,0,0,0,4,2040.0,1.9607843137254901
CABANACONDE,CAYLLOMA,2023,12,36,0,0,0,0,0,0,36,2040.0,17.647058823529413
CAHUACHO,CARAVELI,2021,1,5,0,3,0,0,0,0,8,599.0,13.35559265442404
CAHUACHO,CARAVELI,2021,2,8,0,0,0,0,0,0,8,599.0,13.35559265442404
CAHUACHO,CARAVELI,2021,3,3,0,1,0,0,0,0,4,599.0,6.67779632721202
CAHUACHO,CARAVELI,2021,4,5,0,0,0,0,0,0,5,599.0,8.347245409015025
CAHUACHO,CARAVELI,2021,5,9,0,0,0,0,0,0,9,599.0,15.025041736227045
CAHUACHO,CARAVELI,2021,6,13,0,1,0,0,0,0,14,599.0,23.37228714524207
CAHUACHO,CARAVELI,2021,7,8,0,1,0,0,0,0,9,599.0,15.025041736227045
CAHUACHO,CARAVELI,2021,8,9,0,0,0,0,0,0,9,599.0,15.025041736227045
CAHUACHO,CARAVELI,2021,9,11,0,1,0,0,0,0,12,599.0,20.033388981636058
CAHUACHO,CARAVELI,2021,10,14,0,0,0,0,0,0,14,599.0,23.37228714524207
CAHUACHO,CARAVELI,2021,11,9,0,0,0,0,0,0,9,599.0,15.025041736227045
CAHUACHO,CARAVELI,2021,12,14,0,0,0,0,0,0,14,599.0,23.37228714524207
CAHUACHO,CARAVELI,2022,1,6,0,0,0,0,0,0,6,591.0,10.15228426395939
CAHUACHO,CARAVELI,2022,2,2,0,0,0,0,0,0,2,591.0,3.3840947546531304
CAHUACHO,CARAVELI,2022,3,3,0,0,0,0,0,0,3,591.0,5.076142131979695
CAHUACHO,CARAVELI,2022,4,9,0,0,0,0,0,0,9,591.0,15.228426395939087
CAHUACHO,CARAVELI,2022,5,5,0,0,0,0,0,0,5,591.0,8.460236886632826
CAHUACHO,CARAVELI,2022,6,8,0,0,0,0,0,0,8,591.0,13.536379018612521
CAHUACHO,CARAVELI,2022,7,14,1,0,1,0,0,0,15,591.0,25.380710659898476
CAHUACHO,CARAVELI,2022,8,5,0,0,0,0,0,0,5,591.0,8.460236886632826
CAHUACHO,CARAVELI,2022,9,4,0,0,0,0,0,0,4,591.0,6.768189509306261
CAHUACHO,CARAVELI,2022,10,5,0,0,0,0,0,0,5,591.0,8.460236886632826
CAHUACHO,CARAVELI,2022,11,4,0,0,0,0,0,0,4,591.0,6.768189509306261
CAHUACHO,CARAVELI,2022,12,10,0,0,0,0,0,0,10,591.0,16.920473773265652
CAHUACHO,CARAVELI,2023,1,2,0,0,0,0,0,0,2,582.0,3.4364261168384878
CAHUACHO,CARAVELI,2023,2,3,0,0,0,0,0,0,3,582.0,5.154639175257732
CAHUACHO,CARAVELI,2023,3,7,0,1,0,0,0,0,8,582.0,13.745704467353951
CAHUACHO,CARAVELI,2023,4,3,0,0,0,0,0,0,3,582.0,5.154639175257732
CAHUACHO,CARAVELI,2023,5,8,0,0,0,0,0,0,8,582.0,13.745704467353951
CAHUACHO,CARAVELI,2023,6,13,0,0,0,0,0,0,13,582.0,22.33676975945017
CAHUACHO,CARAVELI,2023,7,7,0,0,0,0,0,0,7,582.0,12.027491408934708
CAHUACHO,CARAVELI,2023,8,13,0,0,0,0,0,0,13,582.0,22.33676975945017
CAHUACHO,CARAVELI,2023,9,11,0,0,0,0,0,0,11,582.0,18.900343642611684
CAHUACHO,CARAVELI,2023,10,6,0,0,0,0,0,0,6,582.0,10.309278350515465
CAHUACHO,CARAVELI,2023,11,15,0,0,0,0,0,0,15,582.0,25.773195876288657
CAHUACHO,CARAVELI,2023,12,23,0,0,0,0,0,0,23,582.0,39.51890034364261
CALLALLI,CAYLLOMA,2021,1,8,0,2,0,0,0,0,10,1334.0,7.496251874062969
CALLALLI,CAYLLOMA,2021,2,6,0,0,0,0,0,0,6,1334.0,4.497751124437781
CALLALLI,CAYLLOMA,2021,3,4,0,0,0,0,0,0,4,1334.0,2.998500749625187
CALLALLI,CAYLLOMA,2021,4,2,0,1,0,0,0,0,3,1334.0,2.2488755622188905
CALLALLI,CAYLLOMA,2021,5,12,0,2,0,0,0,0,14,1334.0,10.494752623688155
CALLALLI,CAYLLOMA,2021,6,5,0,0,0,0,0,0,5,1334.0,3.7481259370314843
CALLALLI,CAYLLOMA,2021,7,6,1,0,0,0,0,0,7,1334.0,5.247376311844078
CALLALLI,CAYLLOMA,2021,8,6,0,0,0,0,0,0,6,1334.0,4.497751124437781
CALLALLI,CAYLLOMA,2021,9,6,0,0,0,0,0,0,6,1334.0,4.497751124437781
CALLALLI,CAYLLOMA,2021,10,7,0,1,0,0,0,0,8,1334.0,5.997001499250374
CALLALLI,CAYLLOMA,2021,11,6,0,0,0,0,0,0,6,1334.0,4.497751124437781
CALLALLI,CAYLLOMA,2021,12,27,0,0,0,0,0,0,27,1334.0,20.239880059970012
CALLALLI,CAYLLOMA,2022,1,10,0,0,0,0,0,0,10,1307.0,7.651109410864575
CALLALLI,CAYLLOMA,2022,2,7,0,2,0,0,0,0,9,1307.0,6.885998469778118
CALLALLI,CAYLLOMA,2022,3,8,0,0,0,0,0,0,8,1307.0,6.12088752869166
CALLALLI,CAYLLOMA,2022,4,26,0,0,0,0,0,0,26,1307.0,19.892884468247896
CALLALLI,CAYLLOMA,2022,5,19,0,0,0,0,0,0,19,1307.0,14.537107880642694
CALLALLI,CAYLLOMA,2022,6,28,1,1,0,0,0,0,30,1307.0,22.953328232593726
CALLALLI,CAYLLOMA,2022,7,29,0,0,0,0,0,0,29,1307.0,22.188217291507268
CALLALLI,CAYLLOMA,2022,8,21,0,0,0,0,0,0,21,1307.0,16.067329762815607
CALLALLI,CAYLLOMA,2022,9,14,0,0,0,0,0,0,14,1307.0,10.711553175210405
CALLALLI,CAYLLOMA,2022,10,15,0,0,0,0,0,0,15,1307.0,11.476664116296863
CALLALLI,CAYLLOMA,2022,11,15,0,1,0,0,0,0,16,1307.0,12.24177505738332
CALLALLI,CAYLLOMA,2022,12,43,0,0,0,0,0,0,43,1307.0,32.899770466717676
CALLALLI,CAYLLOMA,2023,1,18,0,1,0,0,0,0,19,1278.0,14.866979655712049
CALLALLI,CAYLLOMA,2023,2,4,0,0,0,0,0,0,4,1278.0,3.1298904538341157
CALLALLI,CAYLLOMA,2023,3,8,0,0,0,0,0,0,8,1278.0,6.259780907668231
CALLALLI,CAYLLOMA,2023,4,13,0,1,0,0,0,0,14,1278.0,10.954616588419405
CALLALLI,CAYLLOMA,2023,5,18,0,0,0,0,0,0,18,1278.0,14.084507042253522
CALLALLI,CAYLLOMA,2023,6,28,0,0,0,0,0,0,28,1278.0,21.90923317683881
CALLALLI,CAYLLOMA,2023,7,37,0,1,0,0,0,0,38,1278.0,29.733959311424098
CALLALLI,CAYLLOMA,2023,8,22,0,0,0,0,0,0,22,1278.0,17.214397496087635
CALLALLI,CAYLLOMA,2023,9,22,0,0,0,0,0,0,22,1278.0,17.214397496087635
CALLALLI,CAYLLOMA,2023,10,17,0,0,0,0,0,0,17,1278.0,13.302034428794991
CALLALLI,CAYLLOMA,2023,11,8,0,0,0,0,0,0,8,1278.0,6.259780907668231
CALLALLI,CAYLLOMA,2023,12,23,0,0,0,0,0,0,23,1278.0,17.996870109546165
CAMANA,CAMANA,2021,1,1,1,32,0,0,0,0,34,12527.0,2.714137463079748
CAMANA,CAMANA,2021,2,4,0,22,0,18,0,0,26,12527.0,2.0755168835315714
CAMANA,CAMANA,2021,3,1,0,12,0,3,0,1,13,12527.0,1.0377584417657857
CAMANA,CAMANA,2021,4,1,0,0,0,0,0,0,1,12527.0,0.079827572443522
CAMANA,CAMANA,2021,5,1,0,1,0,0,0,0,2,12527.0,0.159655144887044
CAMANA,CAMANA,2021,6,3,0,3,0,1,0,0,6,12527.0,0.47896543466113195
CAMANA,CAMANA,2021,7,1,0,8,0,5,0,0,9,12527.0,0.718448151991698
CAMANA,CAMANA,2021,8,1,0,5,0,3,0,0,6,12527.0,0.47896543466113195
CAMANA,CAMANA,2021,9,0,3,2,1,1,0,0,5,12527.0,0.39913786221760994
CAMANA,CAMANA,2021,10,4,0,3,0,1,0,0,7,12527.0,0.558793007104654
CAMANA,CAMANA,2021,11,2,0,2,0,1,0,0,4,12527.0,0.319310289774088
CAMANA,CAMANA,2021,12,17,2,17,0,9,0,1,36,12527.0,2.873792607966792
CAMANA,CAMANA,2022,1,71,5,6,3,2,0,1,82,12379.0,6.624121496082075
CAMANA,CAMANA,2022,2,27,0,15,0,15,0,1,42,12379.0,3.3928427175054527
CAMANA,CAMANA,2022,3,22,0,1,0,0,0,0,23,12379.0,1.8579852976815574
CAMANA,CAMANA,2022,4,47,3,2,0,0,0,0,52,12379.0,4.200662412149608
CAMANA,CAMANA,2022,5,51,0,2,0,2,0,2,53,12379.0,4.2814443816140235
CAMANA,CAMANA,2022,6,81,0,0,0,0,0,0,81,12379.0,6.543339526617658
CAMANA,CAMANA,2022,7,50,5,3,2,0,0,0,58,12379.0,4.685354228936101
CAMANA,CAMANA,2022,8,67,1,2,0,1,0,1,70,12379.0,5.654737862509087
CAMANA,CAMANA,2022,9,46,0,2,0,2,0,0,48,12379.0,3.877534534291946
CAMANA,CAMANA,2022,10,47,3,4,0,1,0,1,54,12379.0,4.362226351078439
CAMANA,CAMANA,2022,11,41,0,6,0,2,0,0,47,12379.0,3.7967525648275307
CAMANA,CAMANA,2022,12,176,4,6,1,2,0,2,186,12379.0,15.02544632038129
CAMANA,CAMANA,2023,1,28,5,6,0,0,0,0,39,12235.0,3.1875766244380874
CAMANA,CAMANA,2023,2,28,4,4,1,0,0,1,36,12235.0,2.942378422558235
CAMANA,CAMANA,2023,3,26,3,2,0,0,0,0,31,12235.0,2.53371475275848
CAMANA,CAMANA,2023,4,29,1,3,1,1,0,1,33,12235.0,2.6971802206783817
CAMANA,CAMANA,2023,5,30,3,3,0,1,0,1,36,12235.0,2.942378422558235
CAMANA,CAMANA,2023,6,21,0,0,0,0,0,0,21,12235.0,1.71638741315897
CAMANA,CAMANA,2023,7,37,1,4,0,1,0,0,42,12235.0,3.43277482631794
CAMANA,CAMANA,2023,8,23,1,3,0,1,0,0,27,12235.0,2.206783816918676
CAMANA,CAMANA,2023,9,18,1,2,0,1,0,0,21,12235.0,1.71638741315897
CAMANA,CAMANA,2023,10,23,1,6,0,0,0,0,30,12235.0,2.4519820187985286
CAMANA,CAMANA,2023,11,19,0,3,0,0,0,0,22,12235.0,1.798120147118921
CAMANA,CAMANA,2023,12,26,1,3,0,0,0,0,30,12235.0,2.4519820187985286
CARAVELI,CARAVELI,2021,1,14,0,6,0,0,0,0,20,4284.0,4.6685340802987865
CARAVELI,CARAVELI,2021,2,5,0,1,0,0,0,0,6,4284.0,1.4005602240896358
CARAVELI,CARAVELI,2021,3,5,0,1,0,0,0,0,6,4284.0,1.4005602240896358
CARAVELI,CARAVELI,2021,4,10,0,0,0,0,0,0,10,4284.0,2.3342670401493932
CARAVELI,CARAVELI,2021,5,27,0,1,0,0,0,0,28,4284.0,6.5359477124183005
CARAVELI,CARAVELI,2021,6,15,0,3,0,0,0,0,18,4284.0,4.201680672268908
CARAVELI,CARAVELI,2021,7,10,0,0,0,0,0,0,10,4284.0,2.3342670401493932
CARAVELI,CARAVELI,2021,8,32,0,1,0,0,0,0,33,4284.0,7.703081232492997
CARAVELI,CARAVELI,2021,9,19,0,1,0,0,0,0,20,4284.0,4.6685340802987865
CARAVELI,CARAVELI,2021,10,40,0,3,0,0,0,0,43,4284.0,10.037348272642392
CARAVELI,CARAVELI,2021,11,49,0,0,0,0,0,0,49,4284.0,11.437908496732025
CARAVELI,CARAVELI,2021,12,155,0,2,0,0,0,0,157,4284.0,36.647992530345476
CARAVELI,CARAVELI,2022,1,56,0,0,0,0,0,0,56,4332.0,12.927054478301015
CARAVELI,CARAVELI,2022,2,24,0,0,0,0,0,0,24,4332.0,5.54016620498615
CARAVELI,CARAVELI,2022,3,21,0,0,0,0,0,0,21,4332.0,4.84764542936288
CARAVELI,CARAVELI,2022,4,82,0,1,0,0,0,0,83,4332.0,19.159741458910435
